csv_row_index,merged_row_index,match_flag,recovered_years_joined,Seller Link,Store Name,Year Joined,Total Products,Rating,Review Count,Followers,Total Revenue,Total Review,1 Start,2 Start,3 Start,4 Start,5 Start
1490,1510,,7,https://tiki.vn/cua-hang/disieuthi?source_screen=product_detail&source_engine=organic,Disieuthi,2019,62,4.8,4400,1500,17670000,968.0,12.0,9.0,10.0,111.0,826.0
1491,1511,,2,https://tiki.vn/cua-hang/phiten-flagship-store?source_screen=product_detail&source_engine=organic,Phiten Flagship Store,2024,144,5.0,2,0,3685000,3.0,0.0,0.0,0.0,0.0,3.0
1492,1512,,8,https://tiki.vn/cua-hang/linh-kien-store?source_screen=product_detail&source_engine=organic,Linh Kiện Store,2018,80,4.5,2000,931,43044420,550.0,12.0,2.0,17.0,83.0,436.0
1493,1109,,6,https://tiki.vn/cua-hang/may-in-dau-cot-va-phu-kien?source_screen=product_detail&source_engine=organic,Máy in đầu cốt và phụ kiện,2020,23,0.0,0,3,0,,,,,,
1494,1514,,5,https://tiki.vn/cua-hang/phu-kien-nha-va-o-to?source_screen=product_detail&source_engine=organic,Phụ Kiện Nhà Và Ô Tô,2021,21,4.1,403,103,110000,3.0,0.0,0.0,0.0,0.0,3.0
1495,1058,,3,https://tiki.vn/cua-hang/nineteen-official-mall?source_screen=product_detail&source_engine=organic,NINETEEN Official Mall,2023,3,0.0,0,2,0,,,,,,
1496,1516,,6,https://tiki.vn/cua-hang/suc-khoe-viet-365?source_screen=product_detail&source_engine=organic,Sức Khỏe Việt 365,2020,7,4.6,104,23,0,95.0,0.0,2.0,6.0,13.0,74.0
1497,1517,,3,https://tiki.vn/cua-hang/shouse-official?source_screen=product_detail&source_engine=organic,Shouse Official,2023,30,4.8,322,0,1912510,212.0,4.0,0.0,1.0,23.0,184.0
1498,1518,,4,https://tiki.vn/cua-hang/enzyme-cleaner?source_screen=product_detail&source_engine=organic,Enzyme Cleaner,2022,23,4.8,40,23,1101846,40.0,1.0,0.0,1.0,2.0,36.0
1499,1519,,4,https://tiki.vn/cua-hang/telileo?source_screen=product_detail&source_engine=organic,telileo,2022,10,4.6,5,1,0,,,,,,
1500,1520,,5,https://tiki.vn/cua-hang/ngucocminmin01?source_screen=product_detail&source_engine=organic,Min Min Official,2021,17,0.0,0,5,0,,,,,,
1501,1521,,4,https://tiki.vn/cua-hang/co-shop-tui-giat-terra-wash-mg?source_screen=product_detail&source_engine=organic,Cỏ Shop Túi giặt Terra Wash Mg,2022,1,5.0,1,1,0,,,,,,
1502,1522,,7,https://tiki.vn/cua-hang/cong-nghe-nicevisoft?source_screen=product_detail&source_engine=organic,Công Nghệ NICEVISOFT,2019,2,4.9,6,2,0,,,,,,
1503,1523,,7,https://tiki.vn/cua-hang/elmich-outlet?source_screen=product_detail&source_engine=organic,Elmich Outlet,2019,40,4.4,838,537,0,213.0,13.0,5.0,10.0,24.0,161.0
1504,1524,,7,https://tiki.vn/cua-hang/d-and-d-house?source_screen=product_detail&source_engine=organic,D and D House,2019,7,4.6,704,177,0,24.0,0.0,0.0,1.0,3.0,20.0
1505,1525,,7,https://tiki.vn/cua-hang/techmorevn?source_screen=product_detail&source_engine=organic,Techmorevn,2019,14,4.7,1600,711,64540000,544.0,3.0,3.0,3.0,43.0,492.0
1506,1526,,4,https://tiki.vn/cua-hang/xshop-balo-tui-xach?source_screen=product_detail&source_engine=organic,XShop Balo Túi xách,2022,36,5.0,6,3,370000,4.0,0.0,0.0,0.0,0.0,4.0
1507,1527,,8,https://tiki.vn/cua-hang/cong-ty-vilocom?source_screen=product_detail&source_engine=organic,CÔNG TY VILOCOM,2018,148,4.5,87,77,1822630,32.0,1.0,0.0,1.0,7.0,23.0
1508,1528,,3,https://tiki.vn/cua-hang/saigonfab?source_screen=product_detail&source_engine=organic,SAIGONFAB,2023,19,4.9,59,21,3021000,48.0,0.0,0.0,1.0,3.0,44.0
1509,1529,,7,https://tiki.vn/cua-hang/techoffice-viet-nam?source_screen=product_detail&source_engine=organic,Techoffice Việt Nam,2019,269,3.5,8,8,0,6.0,2.0,0.0,0.0,0.0,4.0
1510,1530,,7,https://tiki.vn/cua-hang/smice-house?source_screen=product_detail&source_engine=organic,SMICE HOUSE,2019,35,4.2,1400,223,0,25.0,2.0,2.0,2.0,3.0,16.0
1511,1531,,7,https://tiki.vn/cua-hang/shop-cong-cu-thong-minh?source_screen=product_detail&source_engine=organic,Shop Công Cụ Thông Minh,2019,52,4.2,730,0,7149000,183.0,13.0,5.0,8.0,34.0,123.0
1512,1532,,7,https://tiki.vn/cua-hang/arize?source_screen=product_detail&source_engine=organic,ARIZE,2019,62,4.3,78,36,2046060,67.0,4.0,4.0,5.0,9.0,45.0
1513,1533,,7,https://tiki.vn/cua-hang/nge-3d-printer?source_screen=product_detail&source_engine=organic,NGE 3D Printer,2019,2,5.0,1,5,0,1.0,0.0,0.0,0.0,0.0,1.0
1514,1534,,6,https://tiki.vn/cua-hang/bao-linh-official?source_screen=product_detail&source_engine=organic,BẢO LINH Official,2020,22,4.9,158,380,733000,134.0,0.0,0.0,1.0,12.0,121.0
1515,1535,,8,https://tiki.vn/cua-hang/faldo?source_screen=product_detail&source_engine=organic,FALDO,2018,17,4.5,6000,520,194684000,587.0,22.0,3.0,36.0,113.0,413.0
1516,1536,,8,https://tiki.vn/cua-hang/dien-may-phu-si?source_screen=product_detail&source_engine=organic,Điện Máy Phú Sĩ,2018,732,4.7,1800,2300,379987380,235.0,5.0,1.0,8.0,29.0,192.0
1517,1537,,4,https://tiki.vn/cua-hang/may-rua-chen-winterhalter?source_screen=product_detail&source_engine=organic,WINTERHALTER Official Store,2022,84,5.0,7,20,2809272,7.0,0.0,0.0,0.0,0.0,7.0
1518,1538,,6,https://tiki.vn/cua-hang/nooz-home-goods?source_screen=product_detail&source_engine=organic,NOOZ Home Goods,2020,19,4.8,1200,399,10324400,979.0,10.0,7.0,16.0,105.0,841.0
1519,1539,,5,https://tiki.vn/cua-hang/doctor-care-official-store?source_screen=product_detail&source_engine=organic,D&C Official Store,2021,31,4.9,720,0,637500,586.0,5.0,0.0,5.0,46.0,530.0
1520,1540,,8,https://tiki.vn/cua-hang/martsaigon?source_screen=product_detail&source_engine=organic,martsaigon,2018,6,4.6,945,260,0,106.0,4.0,3.0,6.0,12.0,81.0
1521,1541,,8,https://tiki.vn/cua-hang/alan-go?source_screen=product_detail&source_engine=organic,Alan Go,2018,6,4.8,1300,400,1417000,412.0,4.0,5.0,9.0,57.0,337.0
1522,1542,,7,https://tiki.vn/cua-hang/sieu-thi-nano?source_screen=product_detail&source_engine=organic,Siêu Thị NaNo,2019,171,4.1,405,59,8004160,63.0,14.0,2.0,1.0,11.0,35.0
1523,1543,,6,https://tiki.vn/cua-hang/top-ten-food?source_screen=product_detail&source_engine=organic,SHOP TOPTEN Milk,2020,12,4.6,39,38,1610000,23.0,0.0,0.0,0.0,6.0,17.0
1524,1544,,6,https://tiki.vn/cua-hang/giai-phap-nguyen-lieu-pha-che-deli?source_screen=product_detail&source_engine=organic,Giải pháp nguyên liệu pha chế Déli,2020,110,4.7,2000,0,58877000,1017.0,20.0,5.0,15.0,105.0,872.0
1525,1545,,7,https://tiki.vn/cua-hang/an-an-store?source_screen=product_detail&source_engine=organic,An An Store,2019,11,4.6,9300,0,0,28.0,0.0,1.0,0.0,1.0,26.0
1526,1546,,7,https://tiki.vn/cua-hang/trieu-cuong-tech?source_screen=product_detail&source_engine=organic,TRIỀU CƯỜNG TECH OFFICIAL,2019,23,4.7,3300,292,13720180,501.0,4.0,1.0,6.0,47.0,443.0
1527,1547,,8,https://tiki.vn/cua-hang/tiki-partner?source_screen=product_detail&source_engine=organic,TOP ONE SHOP,2018,27,4.6,3200,280,3762000,741.0,14.0,4.0,22.0,121.0,580.0
1528,1548,,4,https://tiki.vn/cua-hang/hoanglanstore?source_screen=product_detail&source_engine=organic,HoangLanStore,2022,18,4.7,85,51,541000,70.0,1.0,1.0,0.0,10.0,58.0
1529,1549,,6,https://tiki.vn/cua-hang/thietbinhabep?source_screen=product_detail&source_engine=organic,thietbinhabep,2020,355,5.0,1,9,0,1.0,0.0,0.0,0.0,0.0,1.0
1530,1550,,7,https://tiki.vn/cua-hang/watches-of-us?source_screen=product_detail&source_engine=organic,WATCHES OF US,2019,6,3.7,2,6,0,,,,,,
1531,1551,,5,https://tiki.vn/cua-hang/lovemama?source_screen=product_detail&source_engine=organic,Ga chống thấm LoveMama,2021,39,4.7,20,4,1800725,17.0,1.0,0.0,0.0,2.0,14.0
1532,1552,,4,https://tiki.vn/cua-hang/namnam-store?source_screen=product_detail&source_engine=organic,NamNam Store,2022,623,3.7,43,17,3853000,11.0,5.0,0.0,0.0,3.0,3.0
1533,1553,,5,https://tiki.vn/cua-hang/nguyen-kim-official?source_screen=product_detail&source_engine=organic,Nguyễn Kim Official,2021,534,4.8,1500,1500,31182000,784.0,13.0,5.0,9.0,67.0,690.0
1534,1554,,7,https://tiki.vn/cua-hang/le-luan-strore?source_screen=product_detail&source_engine=organic,Lê Luân Strore,2019,11,4.5,602,27,499000,206.0,9.0,2.0,7.0,39.0,149.0
1535,1555,,5,https://tiki.vn/cua-hang/chan-nguyen-michelin?source_screen=product_detail&source_engine=organic,CHẤN NGUYÊN 69 PHỔ QUANG,2021,6,4.3,3,2,0,1.0,0.0,0.0,0.0,1.0,0.0
1536,1307,,7,https://tiki.vn/cua-hang/hong-quang-group?source_screen=product_detail&source_engine=organic,Hồng Quang Group,2019,6,0.0,0,0,0,,,,,,
1537,1557,,7,https://tiki.vn/cua-hang/hiwin-phu-kien-nha-tam-inox?source_screen=product_detail&source_engine=organic,HIWIN Phụ kiện nhà tắm Inox,2019,144,4.6,112,0,835000,91.0,3.0,0.0,6.0,18.0,64.0
1538,1558,,7,https://tiki.vn/cua-hang/detox-hana-chanhviet?source_screen=product_detail&source_engine=organic,Chanh Việt Long An,2019,9,4.6,160,28,0,121.0,3.0,2.0,1.0,16.0,99.0
1539,1559,,4,https://tiki.vn/cua-hang/shop-shiny?source_screen=product_detail&source_engine=organic,shop shiny,2022,1,4.1,23,0,0,,,,,,
1540,1560,,8,https://tiki.vn/cua-hang/tin-an?source_screen=product_detail&source_engine=organic,Tín An,2018,40,4.5,970,101,3385000,532.0,7.0,14.0,28.0,106.0,377.0
1541,1561,,3,https://tiki.vn/cua-hang/kho-thiet-bi-va-dung-cu?source_screen=product_detail&source_engine=organic,KHO THIẾT BỊ VÀ DỤNG CỤ,2023,2000,4.2,160,79,18544893,89.0,5.0,1.0,6.0,12.0,65.0
1542,1562,,5,https://tiki.vn/cua-hang/iworuk-viet-nam?source_screen=product_detail&source_engine=organic,XGIMI Official Authorized,2021,6,5.0,2,0,0,1.0,0.0,0.0,0.0,0.0,1.0
1543,1563,,8,https://tiki.vn/cua-hang/karalux?source_screen=product_detail&source_engine=organic,KARALUX,2018,51,0.0,0,3,7000000,,,,,,
1544,1564,,7,https://tiki.vn/cua-hang/p3h-store?source_screen=product_detail&source_engine=organic,P3h Store,2019,92,4.8,258,50,9507000,107.0,2.0,0.0,0.0,10.0,95.0
1545,1565,,8,https://tiki.vn/cua-hang/massko?source_screen=product_detail&source_engine=organic,Masscom,2018,8,4.1,43,18,0,7.0,0.0,0.0,0.0,2.0,5.0
1546,1566,,7,https://tiki.vn/cua-hang/giay-nam-bao-han?source_screen=product_detail&source_engine=organic,Giày nam bảo hân,2019,48,4.6,386,82,3535000,93.0,0.0,1.0,4.0,17.0,71.0
1547,1567,,6,https://tiki.vn/cua-hang/sieu-thanh-photocopy?source_screen=product_detail&source_engine=organic,Siêu Thanh Photocopy,2020,8,0.0,0,4,0,,,,,,
1548,1568,,5,https://tiki.vn/cua-hang/phu-kien-giay-ximo?source_screen=product_detail&source_engine=organic,PHỤ KIỆN GIÀY XIMO,2021,75,4.6,3900,509,5998000,2884.0,68.0,29.0,64.0,589.0,2134.0
1549,1569,,4,https://tiki.vn/cua-hang/pho-xinh-store?source_screen=product_detail&source_engine=organic,Phố Xinh Store,2022,333,3.9,648,89,11821288,28.0,9.0,0.0,1.0,4.0,14.0
1550,1570,,5,https://tiki.vn/cua-hang/itshop-hcm?source_screen=product_detail&source_engine=organic,ITSHOP247,2021,431,4.4,77,24,3259200,14.0,2.0,0.0,0.0,4.0,8.0
1551,1571,,8,https://tiki.vn/cua-hang/sakurabeautyvn?source_screen=product_detail&source_engine=organic,SAKURA BEAUTY OFFICIAL,2018,26,4.8,42,213,3477300,17.0,0.0,0.0,0.0,4.0,13.0
1552,1572,,3,https://tiki.vn/cua-hang/dta-store?source_screen=product_detail&source_engine=organic,DTA Store,2023,24,4.2,6,1,193000,6.0,0.0,1.0,0.0,2.0,3.0
1553,1573,,7,https://tiki.vn/cua-hang/bemboo-store?source_screen=product_detail&source_engine=organic,Bemboo Store,2019,1,4.5,3,0,0,,,,,,
1554,1574,,4,https://tiki.vn/cua-hang/happy-hand?source_screen=product_detail&source_engine=organic,Happy Hand,2022,27,4.8,40,3,1215000,39.0,0.0,0.0,0.0,10.0,29.0
1555,1575,,5,https://tiki.vn/cua-hang/baseusvietnam?source_screen=product_detail&source_engine=organic,TÁO XANH,2021,82,4.7,288,0,400000,25.0,1.0,0.0,0.0,2.0,22.0
1556,1576,,7,https://tiki.vn/cua-hang/moon85?source_screen=product_detail&source_engine=organic,MOON85,2019,43,4.6,417,76,240000,113.0,1.0,2.0,2.0,22.0,86.0
1557,1577,,7,https://tiki.vn/cua-hang/gon-bedding-store?source_screen=product_detail&source_engine=organic,Gòn Bedding Store,2019,42,4.7,151,121,2677000,22.0,0.0,1.0,0.0,1.0,20.0
1558,1578,,3,https://tiki.vn/cua-hang/sportlike?source_screen=product_detail&source_engine=organic,V Sport Like,2023,9,5.0,5,1,4389000,4.0,0.0,0.0,0.0,0.0,4.0
1559,1579,,7,https://tiki.vn/cua-hang/diem-tua-vang?source_screen=product_detail&source_engine=organic,KIBATH Light solution for life,2019,173,4.6,466,0,7173000,425.0,10.0,6.0,9.0,79.0,321.0
1560,1266,,5,https://tiki.vn/cua-hang/thoi-trang-dotana?source_screen=product_detail&source_engine=organic,Thời trang DOTANA,2021,1,0.0,0,0,0,,,,,,
1561,1581,,6,https://tiki.vn/cua-hang/thiet-bi-moi?source_screen=product_detail&source_engine=organic,Thiết Bị Mới,2020,116,4.0,325,81,8670000,19.0,5.0,0.0,1.0,1.0,12.0
1562,1582,,8,https://tiki.vn/cua-hang/catdog-official-store?source_screen=product_detail&source_engine=organic,CATDOG OFFICIAL STORE,2018,61,4.8,146,0,4240500,85.0,3.0,1.0,1.0,2.0,78.0
1563,1583,,6,https://tiki.vn/cua-hang/beean-store?source_screen=product_detail&source_engine=organic,Beean store,2020,32,4.4,926,113,440000,207.0,9.0,1.0,9.0,43.0,145.0
1564,1584,,2,https://tiki.vn/cua-hang/saffronclub?source_screen=product_detail&source_engine=organic,Saffronclub,2024,28,5.0,1,2,0,1.0,0.0,0.0,0.0,0.0,1.0
1565,1585,,5,https://tiki.vn/cua-hang/trang-phuc-bieu-dien-dung-trum?source_screen=product_detail&source_engine=organic,Trang phục biểu diễn Dũng Trum,2021,49,4.6,250,156,1417000,104.0,3.0,0.0,1.0,17.0,83.0
1566,1586,,9,https://tiki.vn/cua-hang/galaxy-store?source_screen=product_detail&source_engine=organic,Galaxy Store,2017,14,4.6,4100,1400,6614700,699.0,7.0,10.0,37.0,112.0,533.0
1567,1603,,6,https://tiki.vn/cua-hang/vien-thong-ficon?source_screen=product_detail&source_engine=organic,Viễn thông FICON,2020,1,0.0,0,0,0,,,,,,
1568,1588,,7,https://tiki.vn/cua-hang/may-rua-xe-gia-dinh?source_screen=product_detail&source_engine=organic,Máy Rửa Xe Gia Đình,2019,30,4.6,489,100,4838000,245.0,11.0,3.0,6.0,37.0,188.0
1569,1589,,6,https://tiki.vn/cua-hang/tra-tam-thao-moc-an-nhien?source_screen=product_detail&source_engine=organic,Trà tắm thảo mộc An Nhiên,2020,1,4.7,3,1,0,1.0,0.0,0.0,0.0,0.0,1.0
1570,1590,,5,https://tiki.vn/cua-hang/saparoma?source_screen=product_detail&source_engine=organic,saparoma,2021,72,4.5,11,7,0,2.0,0.0,0.0,0.0,0.0,2.0
1571,1591,,6,https://tiki.vn/cua-hang/thao-nguyen-phat?source_screen=product_detail&source_engine=organic,Thảo Nguyên Phát,2020,26,4.8,450,0,810000,402.0,5.0,0.0,4.0,37.0,356.0
1572,1592,,7,https://tiki.vn/cua-hang/den-bat-muoi-con-doi?source_screen=product_detail&source_engine=organic,Đèn bắt muỗi con dơi,2019,20,4.4,2100,146,12612000,815.0,40.0,19.0,39.0,107.0,610.0
1573,1593,,9,https://tiki.vn/cua-hang/cong-ty-hue-minh?source_screen=product_detail&source_engine=organic,CÔNG TY HUỆ MINH,2017,12,4.5,1200,200,11149800,286.0,11.0,6.0,7.0,39.0,223.0
1574,1594,,5,https://tiki.vn/cua-hang/nha-sach-phuong-nam?source_screen=product_detail&source_engine=organic,Nhà Sách Phương Nam,2021,2000,4.7,2000,0,48147150,464.0,13.0,7.0,7.0,39.0,398.0
1575,1595,,5,https://tiki.vn/cua-hang/dong-a-books-official?source_screen=product_detail&source_engine=organic,Đông A Books Official,2021,461,4.8,3200,3500,21597500,1844.0,21.0,7.0,19.0,111.0,1686.0
1576,1596,,5,https://tiki.vn/cua-hang/shopducthang?source_screen=product_detail&source_engine=organic,ShopDucThang,2021,856,4.8,2000,352,386732955,721.0,12.0,2.0,5.0,55.0,647.0
1577,1597,,8,https://tiki.vn/cua-hang/kantapro?source_screen=product_detail&source_engine=organic,Kantapro,2018,6,4.7,11,0,0,,,,,,
1578,1598,,6,https://tiki.vn/cua-hang/ram-familly?source_screen=product_detail&source_engine=organic,RAM Familly,2020,97,4.4,28,12,0,3.0,0.0,0.0,0.0,3.0,0.0
1579,1599,,8,https://tiki.vn/cua-hang/lipzo-niva?source_screen=product_detail&source_engine=organic,Lipzo & Niva,2018,122,4.3,977,0,331500,370.0,11.0,2.0,22.0,57.0,278.0
1580,1600,,5,https://tiki.vn/cua-hang/luciostore?source_screen=product_detail&source_engine=organic,Luciostore,2021,361,4.3,704,205,3964000,20.0,1.0,1.0,1.0,2.0,15.0
1581,1601,,7,https://tiki.vn/cua-hang/led-solar-2019?source_screen=product_detail&source_engine=organic,LED Solar 2019,2019,1,5.0,12,29,0,12.0,0.0,0.0,0.0,0.0,12.0
1582,1602,,4,https://tiki.vn/cua-hang/yen-thi-store?source_screen=product_detail&source_engine=organic,Yến Thị Store,2022,10,4.8,40,0,535000,24.0,0.0,0.0,0.0,1.0,23.0
1583,1680,,6,https://tiki.vn/cua-hang/agb-viet-nam?source_screen=product_detail&source_engine=organic,AGB Leather,2020,2,0.0,0,0,0,,,,,,
1584,1604,,4,https://tiki.vn/cua-hang/the-gioi-dien-may-gia-dung?source_screen=product_detail&source_engine=organic,THẾ GIỚI ĐIỆN MÁY GIA DỤNG,2022,253,4.5,108,95,7609480,17.0,1.0,0.0,0.0,4.0,12.0
1585,1605,,4,https://tiki.vn/cua-hang/xe-dap-tro-luc-dien-viet-nam?source_screen=product_detail&source_engine=organic,Xe đạp trợ lực điện Việt Nam,2022,20,4.8,13,36,9970000,,,,,,
1586,1606,,8,https://tiki.vn/cua-hang/cong-ty-co-phan-gio-mau-dich-rong-xanh?source_screen=product_detail&source_engine=organic,CÔNG TY CP GIÓ MẬU DỊCH RỒNG XANH,2018,45,3.8,88,9,0,,,,,,
1587,1607,,4,https://tiki.vn/cua-hang/starfilm?source_screen=product_detail&source_engine=organic,STARFILM,2022,82,4.7,18,10,3419000,18.0,0.0,0.0,0.0,5.0,13.0
1588,1608,,8,https://tiki.vn/cua-hang/szone?source_screen=product_detail&source_engine=organic,SZone,2018,199,4.4,2900,303,27183000,2193.0,101.0,55.0,127.0,521.0,1389.0
1589,1609,,5,https://tiki.vn/cua-hang/alo360-store?source_screen=product_detail&source_engine=organic,Alo360 Store,2021,1,4.7,503,95,0,34.0,5.0,2.0,0.0,6.0,21.0
1590,1610,,7,https://tiki.vn/cua-hang/an-thang-gia-lai?source_screen=product_detail&source_engine=organic,An Thắng Gia Lai,2019,8,4.9,94,6,240000,87.0,0.0,0.0,1.0,7.0,79.0
1591,1611,,5,https://tiki.vn/cua-hang/gian-phoi-thong-minh-wellex?source_screen=product_detail&source_engine=organic,Giàn phơi thông minh Wellex,2021,38,4.7,70,57,0,56.0,0.0,1.0,1.0,12.0,42.0
1592,1612,,7,https://tiki.vn/cua-hang/frico?source_screen=product_detail&source_engine=organic,FRICO,2019,10,0.0,0,70,0,,,,,,
1593,1613,,4,https://tiki.vn/cua-hang/rats-away-official?source_screen=product_detail&source_engine=organic,RATS AWAY OFFICIAL,2022,5,5.0,3,3,700000,2.0,0.0,0.0,0.0,0.0,2.0
1594,1614,,7,https://tiki.vn/cua-hang/phu-kien-cho-ban-07?source_screen=product_detail&source_engine=organic,Phụ kiện cho bạn 07,2019,50,4.5,6300,619,50502400,2600.0,191.0,37.0,56.0,259.0,2057.0
1595,1615,,7,https://tiki.vn/cua-hang/men-stay-simplicity-store?source_screen=product_detail&source_engine=organic,Men Stay Simplicity Store,2019,21,4.7,66,77,2628000,61.0,1.0,0.0,1.0,10.0,49.0
1596,1616,,5,https://tiki.vn/cua-hang/alashop?source_screen=product_detail&source_engine=organic,AlaShop,2021,11,4.6,384,112,1746000,9.0,0.0,0.0,0.0,1.0,8.0
1597,1617,,7,https://tiki.vn/cua-hang/tra-va-mat-ong-khanh-nga?source_screen=product_detail&source_engine=organic,Trà và Mật Ong Khánh Nga,2019,7,4.7,246,18,1711900,245.0,4.0,2.0,7.0,34.0,198.0
1598,1618,,4,https://tiki.vn/cua-hang/co-dien-dzi-an?source_screen=product_detail&source_engine=organic,DZM ĐIỆN MÁY ONLINE,2022,10,5.0,1,6,10560000,1.0,0.0,0.0,0.0,0.0,1.0
1599,1619,,7,https://tiki.vn/cua-hang/hai-phi-tv?source_screen=product_detail&source_engine=organic,HAI PHI TV,2019,3,3.0,2,2,0,1.0,0.0,0.0,0.0,0.0,1.0
1600,1620,,7,https://tiki.vn/cua-hang/nguyen-thi-yen?source_screen=product_detail&source_engine=organic,Nguyễn Thị Yến,2019,26,4.4,1200,61,830000,294.0,15.0,5.0,18.0,58.0,198.0
1601,1621,,5,https://tiki.vn/cua-hang/quang-vinh-computer?source_screen=product_detail&source_engine=organic,Quang Vinh Computer,2021,23,4.2,43,43,0,22.0,4.0,0.0,0.0,3.0,15.0
1602,1622,,6,https://tiki.vn/cua-hang/kingstyle?source_screen=product_detail&source_engine=organic,Kingstyle,2020,9,4.8,14,15,0,1.0,0.0,0.0,0.0,1.0,0.0
1603,1623,,5,https://tiki.vn/cua-hang/nutistore?source_screen=product_detail&source_engine=organic,NutiStore,2021,19,4.7,63,55,1881800,25.0,0.0,0.0,0.0,7.0,18.0
1604,1624,,5,https://tiki.vn/cua-hang/tech-land198?source_screen=product_detail&source_engine=organic,TECH Land198,2021,1,4.0,38,0,0,,,,,,
1605,1625,,8,https://tiki.vn/cua-hang/cho-lam-dep?source_screen=product_detail&source_engine=organic,Chợ Làm đẹp,2018,99,4.4,1200,172,2775000,871.0,35.0,21.0,51.0,160.0,604.0
1606,1626,,3,https://tiki.vn/cua-hang/open-key?source_screen=product_detail&source_engine=organic,Open Key,2023,10,4.4,7,5,4800000,5.0,0.0,0.0,0.0,1.0,4.0
1607,1627,,5,https://tiki.vn/cua-hang/minh-vy-store?source_screen=product_detail&source_engine=organic,Minh Vy Store,2021,121,4.6,666,1100,15411828,387.0,18.0,5.0,5.0,57.0,302.0
1608,1628,,6,https://tiki.vn/cua-hang/dong-ho-thien-bao?source_screen=product_detail&source_engine=organic,Đồng hồ Thiên Bảo,2020,7,0.0,0,2,0,,,,,,
1609,1629,,5,https://tiki.vn/cua-hang/levoit-store?source_screen=product_detail&source_engine=organic,HOÀNG QUỐC CƯỜNG,2021,5,5.0,5,28,0,5.0,0.0,0.0,0.0,0.0,5.0
1610,1630,,6,https://tiki.vn/cua-hang/ho-kinh-doanh-dich-vu-ehome?source_screen=product_detail&source_engine=organic,AHA BẾP,2020,1949,4.5,68,66,19620000,38.0,2.0,0.0,2.0,8.0,26.0
1611,1631,,8,https://tiki.vn/cua-hang/mcovn?source_screen=product_detail&source_engine=organic,MCO Server,2018,5,4.4,16,0,0,,,,,,
1612,1632,,8,https://tiki.vn/cua-hang/bep-xanh-family?source_screen=product_detail&source_engine=organic,Bếp XANH Family,2018,712,4.6,130,251,0,105.0,4.0,1.0,1.0,17.0,82.0
1613,1633,,5,https://tiki.vn/cua-hang/pet-shop-154?source_screen=product_detail&source_engine=organic,PET SHOP 154,2021,21,4.5,784,0,677000,15.0,1.0,1.0,1.0,3.0,9.0
1614,1634,,5,https://tiki.vn/cua-hang/svn-leather-da-that-dang-cap-that?source_screen=product_detail&source_engine=organic,SVN Leather Da Thật Đẳng Cấp Thật,2021,10,4.1,131,103,125000,53.0,5.0,2.0,3.0,9.0,34.0
